intervention_timestamp,amount,currency,payment_method,transaction_hour,transaction_day,amount_relative_to_customer_average,error_code,root_cause_diagnosis,previous_failure_count,total_previous_payments,successful_payments,failed_payments,historical_success_rate,customer_tenure,average_transaction_amount,previous_intervention_count,previous_successful_recoveries,historical_recovery_rate,time_since_last_intervention,subscription_status,previous_subscription_failures,recovered
2026-08-08T12:26:06.086438,1375.26,INR,netbanking,12,5,2.1228671046599814,timeout,TRANSIENT,1,51,45,6,0.9007129021324798,127,647.8314148733652,1,0,0.0,299.0249174249961,NONE,0,1
2025-12-21T11:47:23.804280,603.8,INR,netbanking,11,6,0.4068373778866973,card_declined,HARD_DECLINE,1,11,9,2,0.8831306038807473,264,1484.1310873067223,1,0,0.0,288.47456516946136,NONE,0,1
2026-06-07T06:59:37.747242,1072.22,USD,card,6,6,0.8911321180431923,auth_failure,MANDATE_ISSUE,1,47,40,7,0.8707240669125919,756,1203.2110371629885,1,0,0.0,30.003422359726756,NONE,0,1
2025-11-07T10:47:12.055683,675.11,INR,upi,10,4,1.1159082303450274,none,ABANDONMENT,1,32,17,15,0.5574273344099219,503,604.9870245972313,1,0,0.0,354.34615951598784,NONE,0,1
2026-07-25T15:54:03.533361,791.03,INR,upi,15,5,0.4308065136693965,insufficient_funds,HARD_DECLINE,2,28,19,9,0.6920011188070403,113,1836.1607238999204,2,0,0.0,373.43801425751025,NONE,0,0
2026-03-09T23:50:10.265946,398.82,INR,upi,23,0,0.9024776566812447,issuer_down,TRANSIENT,3,99,91,8,0.9242127229182451,701,441.91675776950933,3,0,0.0,408.78134047231435,NONE,0,0
2026-08-27T14:50:00.430131,1200.48,INR,upi,14,3,0.9659391182930794,network_error,TRANSIENT,0,33,23,10,0.7169629673316966,938,1242.8112468634463,0,0,0.0,,ACTIVE,2,0
2026-06-08T02:17:27.777654,206.93,INR,upi,2,0,0.5033803220925995,card_declined,HARD_DECLINE,3,90,75,15,0.8443325732039597,830,411.0808287852264,3,2,0.6666666666666666,4.682833141015459,NONE,0,1
2026-06-05T06:38:56.595445,1045.14,INR,upi,6,4,0.36725179171430095,timeout,TRANSIENT,2,73,62,11,0.8567378439230751,932,2845.8404385758695,2,0,0.0,56.26400259508478,PAST_DUE,1,0
2026-01-24T21:59:40.696300,2445.15,INR,upi,21,5,3.0059675271025537,timeout,TRANSIENT,5,58,56,2,0.9818930610318803,747,813.4319409487684,5,3,0.6,123.59750610890396,NONE,0,0
2025-12-09T22:55:55.635166,471.72,INR,netbanking,22,1,0.8482998326893855,insufficient_funds,HARD_DECLINE,1,35,31,4,0.9124516446046578,746,556.0769692768826,1,0,0.0,148.9212871725668,PAST_DUE,0,0
2026-06-22T01:49:57.113694,283.41,INR,upi,1,0,0.18136397047712874,invalid_card,HARD_DECLINE,1,12,10,2,0.9152014879557392,578,1562.6587753588026,1,0,0.0,533.1870106993465,NONE,0,0
2026-05-18T09:24:23.775593,134.19,INR,upi,9,0,0.09287007211650564,card_declined,HARD_DECLINE,0,58,44,14,0.7696676749006681,386,1444.9218886323083,0,0,0.0,,NONE,0,0
2025-10-07T07:57:53.348109,793.08,INR,card,7,1,1.2108960423195942,invalid_card,HARD_DECLINE,0,95,81,14,0.8553592080274541,705,654.9530036292585,0,0,0.0,,NONE,0,0
2026-07-24T13:17:45.490510,4497.23,INR,card,13,4,4.2692269972965775,card_declined,HARD_DECLINE,1,86,51,35,0.5988640517151937,599,1053.4061559265417,1,0,0.0,573.3974900273519,NONE,0,0
2026-03-23T08:26:34.030824,1132.16,USD,upi,8,0,0.6884714359388032,network_error,TRANSIENT,1,37,33,4,0.8942588262169306,347,1644.4545712432946,1,0,0.0,277.99252980813924,NONE,0,1
2026-01-30T12:37:22.489269,1342.76,INR,card,12,4,0.203709337746011,none,ABANDONMENT,0,95,78,17,0.825654701776019,366,6591.548599869197,0,0,0.0,,NONE,0,1
2026-08-03T02:48:37.659695,888.12,INR,upi,2,0,1.483522651697418,network_error,TRANSIENT,2,23,14,9,0.6136580196845763,982,598.6561775675149,2,0,0.0,86.66907187156296,NONE,0,1
2026-05-01T15:57:55.114858,851.61,INR,upi,15,4,0.5453700658848744,issuer_down,TRANSIENT,0,33,26,7,0.8003068108343877,13,1561.5268480462803,0,0,0.0,,PAST_DUE,0,0
2025-11-09T12:57:54.857526,856.31,INR,upi,12,6,0.298400884432448,timeout,TRANSIENT,3,21,15,6,0.7423904773826923,10,2869.6630763299613,3,0,0.0,43.90842542312669,ACTIVE,1,1
2026-06-08T02:58:48.583842,586.48,USD,card,2,0,0.6037813368305487,network_error,TRANSIENT,1,53,35,18,0.6685983254857258,619,971.3450287791783,1,0,0.0,566.5705108854726,ACTIVE,0,0
2025-12-24T19:04:19.120932,6761.83,INR,upi,19,2,1.8839244170916802,card_declined,HARD_DECLINE,0,98,78,20,0.7997172785473252,961,3589.2257346707233,0,0,0.0,,NONE,0,0
2026-06-30T00:01:18.011233,576.32,INR,upi,0,1,1.163244702288079,network_error,TRANSIENT,1,1,0,1,0.8993077464940061,833,495.44175775431444,1,0,0.0,89.73972321838485,NONE,0,0
2026-04-26T18:00:57.986869,144.98,INR,upi,18,6,0.03021500226400162,mandate_failed,MANDATE_ISSUE,0,13,9,4,0.7187568840525402,219,4798.278640962746,0,0,0.0,,NONE,0,0
2025-09-23T09:22:04.846543,1186.02,INR,card,9,1,2.1266539852177146,invalid_card,HARD_DECLINE,0,34,26,8,0.778762022521789,683,557.6929807312223,0,0,0.0,,NONE,0,0
2026-01-19T06:56:54.251037,837.89,INR,card,6,0,0.28642102072836756,timeout,TRANSIENT,0,77,64,13,0.8411146126541343,53,2925.3788631478546,0,0,0.0,,NONE,0,1
2026-08-04T01:39:57.159922,491.04,INR,upi,1,1,0.9824822594532607,none,ABANDONMENT,1,59,52,7,0.897903574133766,10,499.79528411358564,1,0,0.0,215.88796219288412,NONE,0,1
2025-10-27T05:09:39.258517,1757.92,INR,upi,5,0,1.6747866318465796,timeout,TRANSIENT,2,70,54,16,0.771858522814163,784,1049.6381846932702,2,0,0.0,190.388222777859,NONE,0,0
2025-09-12T11:28:30.128182,975.98,INR,card,11,4,1.7079696458183649,network_error,TRANSIENT,0,19,10,9,0.5486147404920374,310,571.4270170957074,0,0,0.0,,CANCELLED,2,1
2025-10-01T02:06:53.477756,222.34,INR,upi,2,2,0.6506126860226401,card_declined,HARD_DECLINE,1,54,41,13,0.7716745079163084,154,341.7394169782035,1,0,0.0,229.67380014328074,NONE,0,0
2025-10-16T18:46:16.940137,1947.77,INR,card,18,3,0.45664970474749533,insufficient_funds,HARD_DECLINE,1,65,46,19,0.7148291740865008,423,4265.348208375653,1,0,0.0,61.33424243929662,ACTIVE,1,0
2026-04-21T23:52:03.691172,1460.58,INR,upi,23,1,4.690231892028983,none,ABANDONMENT,0,74,62,12,0.8469829630659252,673,311.4089097560924,0,0,0.0,,NONE,0,0
2025-11-25T23:08:30.567423,969.89,INR,card,23,1,0.9762065876503253,network_error,TRANSIENT,1,31,22,9,0.7361086635860993,829,993.5294560288422,1,0,0.0,340.2193902728644,NONE,0,0
2026-04-23T07:28:29.226415,4821.7,INR,wallet,7,3,4.936218342675716,issuer_down,TRANSIENT,0,21,18,3,0.8918673735862832,40,976.8003895440249,0,0,0.0,,NONE,0,0
2026-05-08T21:50:01.110536,129.25,INR,wallet,21,4,0.3994287779496348,mandate_failed,MANDATE_ISSUE,2,53,48,5,0.9189163842567244,436,323.58710021714444,2,1,0.5,163.35474861141654,NONE,0,0
2025-11-20T18:47:05.449259,1883.03,INR,upi,18,3,0.8231224181381915,insufficient_funds,HARD_DECLINE,0,85,70,15,0.8291826373800104,699,2287.6670085832407,0,0,0.0,,NONE,0,1
2025-12-08T12:08:37.461280,764.24,USD,upi,12,0,1.6029888822757052,issuer_down,TRANSIENT,4,78,67,11,0.8707134789918519,566,476.7593889453782,4,2,0.5,485.1404866377175,NONE,0,1
2026-07-10T07:22:33.420617,55.83,INR,wallet,7,4,0.062157167955743976,timeout,TRANSIENT,0,55,31,24,0.5717396015710773,828,898.2069459752585,0,0,0.0,,NONE,0,0
2025-10-12T05:33:01.997207,4382.99,INR,upi,5,6,4.695679279924748,timeout,TRANSIENT,2,32,27,5,0.8710649365439932,474,933.4091488612571,2,1,0.5,652.4213388019612,NONE,0,1
2026-04-23T14:38:00.451446,1538.53,INR,card,14,3,10.323000790514207,auth_failure,MANDATE_ISSUE,0,95,84,11,0.8855124354157795,582,149.0390276259354,0,0,0.0,,NONE,0,0
2026-05-30T12:45:31.641095,2023.45,INR,upi,12,5,1.168420561318164,unknown,NON_PAYMENT,4,85,73,12,0.8606929698746576,402,1731.7822597346515,4,2,0.5,455.8256946036415,ACTIVE,2,0
2026-05-15T07:50:41.956456,1794.51,INR,upi,7,4,1.145840183108256,card_declined,HARD_DECLINE,0,77,68,9,0.884775061916756,145,1566.1084560083534,0,0,0.0,,NONE,0,0
2025-09-29T02:22:55.472784,293.1,INR,upi,2,0,0.07982930151681199,insufficient_funds,HARD_DECLINE,0,85,74,11,0.8762782205810334,277,3671.5841731155997,0,0,0.0,,CANCELLED,1,0
2026-07-17T16:41:22.884209,3533.75,INR,card,16,4,2.940581120803961,card_declined,HARD_DECLINE,0,13,11,2,0.8968793850828908,97,1201.7182505184096,0,0,0.0,,PAST_DUE,0,0
2026-02-10T00:33:00.489154,2132.22,INR,card,0,1,5.9896980950364185,network_error,TRANSIENT,3,16,13,3,0.8460311598012965,305,355.9812141060902,3,1,0.3333333333333333,420.43306670891144,NONE,0,0
2026-02-20T03:02:13.755086,398.66,USD,card,3,4,0.10558806203205937,network_error,TRANSIENT,0,8,2,6,0.3720953191359962,586,3775.6162233468795,0,0,0.0,,NONE,0,0
2025-11-27T09:17:34.780516,1712.0,INR,card,9,3,1.1661926829785056,auth_failure,MANDATE_ISSUE,1,21,18,3,0.8886083871875563,1,1468.0249884843038,1,0,0.0,673.463366848369,NONE,0,1
2026-05-01T10:58:09.747542,728.29,INR,upi,10,4,0.42388884507953384,invalid_card,HARD_DECLINE,1,14,12,2,0.8907082600525044,856,1718.1155117760923,1,0,0.0,192.1085400779249,NONE,0,0
2026-02-06T12:09:04.043430,1310.23,INR,card,12,4,0.45093213073564536,invalid_card,HARD_DECLINE,2,30,23,7,0.7729136672790587,792,2905.6035502781897,2,1,0.5,515.7018646522845,NONE,0,0
2025-10-10T17:07:07.623864,354.82,INR,upi,17,4,0.7641676309468014,network_error,TRANSIENT,6,14,12,2,0.8825405925516205,567,464.3222057971483,6,4,0.6666666666666666,195.01739625799343,NONE,0,0
2026-07-21T15:14:36.293015,510.95,INR,card,15,1,0.21970067930920842,invalid_card,HARD_DECLINE,1,51,35,16,0.6870161784264103,788,2325.6641791302113,1,0,0.0,389.35227047037995,NONE,0,0
2026-06-24T00:31:18.988013,3460.0,INR,card,0,2,2.9222133030474344,auth_failure,MANDATE_ISSUE,0,32,30,2,0.9684121767682101,72,1184.0340321467067,0,0,0.0,,NONE,0,0
2025-11-23T08:27:15.038758,2919.02,INR,upi,8,6,8.724668953330555,none,ABANDONMENT,1,76,52,24,0.6859069695899929,918,334.57086058098434,1,0,0.0,717.6016492807703,NONE,0,0
2025-10-25T06:02:56.918107,262.73,INR,upi,6,5,0.20656929509063743,timeout,TRANSIENT,1,84,75,9,0.8976829234301072,920,1271.8734402647822,1,0,0.0,414.22281863125,NONE,0,1
2025-09-28T14:48:48.844168,3274.77,INR,upi,14,6,0.6029392576756133,card_declined,HARD_DECLINE,2,82,53,29,0.6506899090628994,472,5431.343138319674,2,1,0.5,503.91380333921376,NONE,0,0
2026-02-12T08:01:19.664386,3536.75,INR,card,8,3,1.0450675048077955,none,ABANDONMENT,6,78,70,8,0.8981726540303601,638,3384.2311465329353,6,4,0.6666666666666666,494.87450844309717,NONE,0,0
2026-01-31T00:02:02.106485,2067.5,INR,upi,0,5,7.58445044439026,insufficient_funds,HARD_DECLINE,0,39,26,13,0.6672154046224111,677,272.59720597544407,0,0,0.0,,NONE,0,0
2025-10-11T19:16:13.679569,428.32,USD,card,19,5,0.27330569078139716,issuer_down,TRANSIENT,1,44,39,5,0.894585417358771,128,1567.1828814665648,1,0,0.0,253.36358634610588,CANCELLED,0,0
2025-11-29T16:56:43.406092,4882.58,INR,upi,16,5,4.524994704682738,issuer_down,TRANSIENT,7,83,75,8,0.9155205910580144,471,1079.0244671330136,7,0,0.0,412.51935862646957,NONE,0,0
2026-05-04T08:20:39.382540,336.83,INR,netbanking,8,0,0.09836950323043943,issuer_down,TRANSIENT,0,63,52,11,0.8258553019051659,219,3424.130334489393,0,0,0.0,,NONE,0,1
2026-06-20T16:11:15.291430,415.62,INR,upi,16,5,0.8214278927546482,mandate_failed,MANDATE_ISSUE,2,44,26,18,0.6080419086828964,357,505.97259195353536,2,0,0.0,426.09524153729785,ACTIVE,0,1
2026-04-16T03:52:55.432214,922.83,INR,upi,3,3,0.4700985973853505,issuer_down,TRANSIENT,1,82,72,10,0.8787321469018704,413,1963.0562718814822,1,0,0.0,167.83094785647975,NONE,0,1
2026-03-09T23:00:13.640395,2778.83,INR,upi,23,0,2.849719700478617,none,ABANDONMENT,2,49,21,28,0.4444368547517727,186,975.1239743099258,2,1,0.5,641.7454173459478,NONE,0,0
2026-04-19T11:40:40.308015,412.63,INR,netbanking,11,6,0.04062592098450447,issuer_down,TRANSIENT,2,44,41,3,0.9436385189251827,3,10156.81589489098,2,0,0.0,405.13424958289613,NONE,0,1
2025-11-16T00:41:46.159661,480.83,INR,card,0,6,0.9498437407979221,none,ABANDONMENT,1,20,18,2,0.9300001952189194,998,506.2201068947149,1,0,0.0,57.79416268048174,NONE,0,0
2025-10-19T18:07:04.688163,1608.42,INR,upi,18,6,3.9546616013152405,insufficient_funds,HARD_DECLINE,3,57,49,8,0.8712103316489026,486,406.71495115159087,3,0,0.0,406.1550934749772,NONE,0,1
2026-06-07T22:47:58.148812,958.34,INR,card,22,6,0.365596937351937,card_declined,HARD_DECLINE,0,7,4,3,0.6497975968839226,801,2621.3020462954996,0,0,0.0,,NONE,0,0
2025-12-06T08:00:36.991512,216.1,INR,upi,8,5,0.056854923803018494,insufficient_funds,HARD_DECLINE,2,52,50,2,0.9645752942978743,656,3800.90211269489,2,0,0.0,543.1552208681392,NONE,0,0
2026-01-21T01:06:26.865807,4160.73,INR,card,1,2,11.142464105065947,none,ABANDONMENT,1,59,39,20,0.6657492174040617,301,373.41201737489234,1,0,0.0,690.8191262730279,NONE,0,0
2026-01-30T12:53:37.230331,611.24,INR,upi,12,4,0.6642805223567051,timeout,TRANSIENT,0,99,70,29,0.7131979620458911,719,920.1534283008475,0,0,0.0,,ACTIVE,1,1
2025-09-06T22:02:44.595578,1855.29,USD,upi,22,5,1.5840684028189942,issuer_down,TRANSIENT,1,36,30,6,0.8406188123190002,185,1171.2183619712016,1,0,0.0,532.6712679605379,NONE,0,1
2026-01-19T05:31:41.719642,375.7,INR,upi,5,0,1.0167275357818029,none,ABANDONMENT,3,76,50,26,0.6702315852452851,199,369.5188600465208,3,2,0.6666666666666666,41.02630095350497,ACTIVE,2,0
2026-03-21T18:25:07.125998,365.95,INR,upi,18,5,0.5082630873645498,none,ABANDONMENT,1,80,69,11,0.873627216534658,474,720.0011354307218,1,0,0.0,186.12492091253372,NONE,0,1
2026-05-12T01:31:36.844097,400.67,INR,card,1,1,1.2856829401056904,auth_failure,MANDATE_ISSUE,1,99,93,6,0.9483451939142923,722,311.6398199754153,1,0,0.0,532.4036473261676,NONE,0,1
2026-01-01T14:05:41.465836,470.45,INR,card,14,3,0.2804012543975116,network_error,TRANSIENT,0,88,68,20,0.7748023341631641,706,1677.7742346796538,0,0,0.0,,NONE,0,1
2025-10-24T19:02:24.917464,1117.8,INR,card,19,4,2.41031177357373,none,ABANDONMENT,2,89,83,6,0.9391488585008843,193,463.75743265057207,2,1,0.5,116.01578765494003,NONE,0,0
2026-03-24T09:07:14.498326,307.07,INR,card,9,1,0.07758933521924578,auth_failure,MANDATE_ISSUE,2,84,65,19,0.7770328476365489,889,3957.6315370186635,2,0,0.0,69.36783678835906,NONE,0,1
2025-09-20T12:31:23.948055,803.01,USD,upi,12,5,2.1939844262837935,card_declined,HARD_DECLINE,5,90,88,2,0.9871656228937393,132,366.0053327544131,5,0,0.0,105.87033761248362,NONE,0,0
2025-09-30T04:31:52.041054,790.16,INR,upi,4,1,1.757777674482224,invalid_card,HARD_DECLINE,0,22,19,3,0.8833583673314175,248,449.5221503099086,0,0,0.0,,NONE,0,0
2025-12-14T03:03:14.371355,2028.41,INR,upi,3,6,6.354499868378043,card_declined,HARD_DECLINE,0,37,34,3,0.9211858580433667,924,319.20844157917065,0,0,0.0,,NONE,0,0
2025-10-26T18:58:46.210364,2136.53,INR,upi,18,6,0.7158201910974963,issuer_down,TRANSIENT,1,33,29,4,0.8995962868991386,719,2984.73000143272,1,0,0.0,467.8700301171085,NONE,0,0
2026-06-06T13:22:54.139458,1731.26,INR,upi,13,5,0.7625620306521036,card_declined,HARD_DECLINE,1,51,46,5,0.9137606645782456,563,2270.320223680054,1,0,0.0,198.77256905182963,NONE,0,0
2025-12-23T15:46:27.052804,1986.73,USD,netbanking,15,1,2.3644413105623614,issuer_down,TRANSIENT,10,16,11,5,0.7233215464047309,444,840.2534633128508,10,4,0.4,604.4300588347168,NONE,0,0
2025-11-27T01:46:00.763510,437.32,INR,wallet,1,3,0.34191712854008477,timeout,TRANSIENT,5,51,43,8,0.8447560796247621,285,1279.02337583164,5,1,0.2,287.95045784729916,NONE,0,0
2025-10-07T22:35:31.901671,693.34,USD,upi,22,1,0.8884990628246865,timeout,TRANSIENT,0,69,53,16,0.7714219751954586,493,780.3497257450747,0,0,0.0,,NONE,0,1
2026-06-09T23:29:44.374059,305.51,USD,upi,23,1,0.3604683560002547,none,ABANDONMENT,0,74,62,12,0.839393451647912,553,847.536253639374,0,0,0.0,,NONE,0,0
2025-10-24T13:28:36.789853,629.07,INR,card,13,4,0.285595696184397,invalid_card,HARD_DECLINE,2,22,14,8,0.6732805843778724,975,2202.6592431345193,2,0,0.0,454.9532342490497,NONE,0,0
2026-03-15T21:36:17.418946,619.82,INR,upi,21,6,0.13185600888667587,network_error,TRANSIENT,0,53,47,6,0.8903869324504096,128,4700.733817392475,0,0,0.0,,NONE,0,0
2025-10-14T11:21:47.277189,2182.17,INR,netbanking,11,1,1.1633401129542815,timeout,TRANSIENT,1,92,71,21,0.7734017474455523,45,1875.7798993610031,1,0,0.0,212.91026789626562,NONE,0,0
2025-12-21T15:27:22.749204,447.91,INR,upi,15,6,0.3502095867035729,insufficient_funds,HARD_DECLINE,2,72,51,21,0.7133641505368193,641,1278.9769812301668,2,1,0.5,146.6400873755222,NONE,0,0
2026-05-20T10:36:00.155567,802.58,INR,card,10,2,2.004784693291078,issuer_down,TRANSIENT,0,52,39,13,0.7526459092373174,293,400.33226644526866,0,0,0.0,,NONE,0,0
2026-08-30T21:47:33.663203,112.39,INR,upi,21,6,0.1219600727425746,none,ABANDONMENT,0,68,44,24,0.6477208148290775,117,921.5311000775271,0,0,0.0,,NONE,0,0
2026-07-29T18:25:55.525779,4155.6,INR,card,18,2,1.749706830801182,network_error,TRANSIENT,9,52,47,5,0.9220926315628546,67,2375.026448343447,9,6,0.6666666666666666,157.2660272278835,PAST_DUE,1,0
2026-04-06T09:06:00.400544,819.02,INR,card,9,0,1.2487352256137243,issuer_down,TRANSIENT,0,18,14,4,0.8168634520460389,150,655.8796318070316,0,0,0.0,,NONE,0,1
2026-06-14T04:53:26.360365,829.63,INR,upi,4,6,0.2107599251814582,insufficient_funds,HARD_DECLINE,2,23,20,3,0.892932993545928,943,3936.374523219785,2,0,0.0,441.20987140471135,NONE,0,0
2026-08-04T17:38:38.945284,2047.68,INR,upi,17,1,1.2055536191563978,network_error,TRANSIENT,3,64,63,1,0.9886847627132963,31,1698.5391337739848,3,2,0.6666666666666666,257.42053140194975,NONE,0,1
2025-10-17T08:09:05.684399,1438.79,INR,upi,8,4,0.12439357451695426,unknown,NON_PAYMENT,2,21,17,4,0.846589222810952,284,11566.4334398872,2,1,0.5,227.4424454508833,NONE,0,0
2026-07-11T13:25:22.558607,1211.46,INR,upi,13,5,1.203871222551807,insufficient_funds,HARD_DECLINE,0,83,55,28,0.665233406677803,593,1006.3036455278892,0,0,0.0,,NONE,0,0
2026-01-11T14:47:35.337520,829.63,INR,upi,14,6,0.34413259923856393,card_declined,HARD_DECLINE,2,34,29,5,0.8679419317613429,662,2410.785847768155,2,1,0.5,262.28209333602206,NONE,0,0
2025-09-16T13:18:51.156173,2033.31,INR,card,13,1,1.4624503737166088,issuer_down,TRANSIENT,1,3,2,1,0.7237735913457922,584,1390.344613768078,1,0,0.0,128.97433772964797,NONE,0,0
2026-05-02T20:31:16.299733,12217.24,INR,netbanking,20,5,21.633252997361314,timeout,TRANSIENT,1,40,39,1,0.9877834909753177,512,564.7435455726506,1,0,0.0,48.7849757194618,PAST_DUE,1,0
2025-12-02T19:40:57.881137,491.37,INR,upi,19,1,1.275619298150705,insufficient_funds,HARD_DECLINE,1,5,3,2,0.7967317286015095,162,385.20113384326385,1,0,0.0,623.6551603100213,NONE,0,0
2025-11-14T12:11:36.893063,1317.4,INR,upi,12,4,0.4678943879139945,mandate_failed,MANDATE_ISSUE,0,66,62,4,0.9437133635854302,778,2815.5926508829093,0,0,0.0,,NONE,0,0
2025-12-23T00:27:32.927804,2574.59,INR,card,0,1,9.312211045845075,invalid_card,HARD_DECLINE,0,22,20,2,0.9235245340556668,422,276.47461889824024,0,0,0.0,,ACTIVE,3,0
2025-12-30T07:31:26.552965,1208.42,INR,upi,7,1,0.6848103347890497,unknown,NON_PAYMENT,0,59,55,4,0.9331312377523434,919,1764.6053784691262,0,0,0.0,,PAST_DUE,3,0
2025-12-30T18:57:21.973457,5011.94,USD,card,18,1,5.047462414473051,card_declined,HARD_DECLINE,1,79,64,15,0.8180817062528492,317,992.962322142074,1,0,0.0,36.80379556346184,PAST_DUE,1,0
2026-04-17T07:22:03.113905,282.19,INR,upi,7,4,0.19079843878533873,network_error,TRANSIENT,3,38,32,6,0.8472187717726779,673,1478.995330341686,3,1,0.3333333333333333,46.62124566033683,PAST_DUE,2,0
2025-12-20T07:40:55.867937,2799.15,INR,netbanking,7,5,6.169045118351206,none,ABANDONMENT,1,61,45,16,0.7520184496063802,909,453.74121056001064,1,0,0.0,503.92784826745833,NONE,0,1
2026-08-21T01:08:28.421021,430.59,USD,card,1,4,0.15733549732745208,insufficient_funds,HARD_DECLINE,6,75,74,1,0.9963634216827474,715,2736.7632054694,6,1,0.16666666666666666,223.75619825801903,NONE,0,0
2026-03-14T01:36:06.639814,2183.99,INR,netbanking,1,5,13.540600846099863,network_error,TRANSIENT,2,26,24,2,0.9511391930966677,303,161.29195630407054,2,0,0.0,358.5067640720745,NONE,0,0
2026-01-24T06:34:55.254515,501.66,INR,card,6,5,1.3072269844451985,none,ABANDONMENT,2,16,14,2,0.9041567422889245,927,383.7589079550022,2,0,0.0,47.04680675513988,NONE,0,0
2026-04-23T07:37:16.076667,619.46,INR,card,7,3,0.5065497794868058,insufficient_funds,HARD_DECLINE,0,57,45,12,0.7913353290721807,941,1222.90054222822,0,0,0.0,,NONE,0,0
2025-11-03T03:54:14.376357,1438.18,INR,card,3,0,2.9330587800145866,invalid_card,HARD_DECLINE,4,10,8,2,0.8103145015947036,920,490.33453055886173,4,1,0.25,365.101937269989,NONE,0,0
2025-12-17T23:38:05.994996,3674.27,INR,card,23,2,6.97354011112358,unknown,NON_PAYMENT,4,84,58,26,0.7022288174408575,696,526.8873400669377,4,0,0.0,361.6076974346883,NONE,0,0
2026-08-21T15:15:03.383878,393.44,INR,upi,15,4,1.7148668586929372,timeout,TRANSIENT,0,40,33,7,0.8389527833144866,402,229.4288900654818,0,0,0.0,,NONE,0,1
2026-07-10T00:04:23.223496,569.6,INR,upi,0,4,1.454067035326326,none,ABANDONMENT,0,87,72,15,0.8303664422088587,199,391.72884479302473,0,0,0.0,,NONE,0,0
2026-04-03T18:58:09.732465,3221.71,INR,upi,18,4,1.2544322826596546,timeout,TRANSIENT,0,84,73,11,0.876403026379526,875,2568.261391654647,0,0,0.0,,NONE,0,0
2026-08-11T22:35:09.557566,682.09,USD,upi,22,1,0.0965902479656091,invalid_card,HARD_DECLINE,2,66,57,9,0.8766623644202345,536,7061.685981413546,2,1,0.5,356.7122107195873,ACTIVE,0,0
2026-05-24T19:00:48.478319,1920.94,INR,wallet,19,6,1.5898531070223718,none,ABANDONMENT,1,67,51,16,0.7759826780531439,220,1208.2499895840813,1,0,0.0,628.6442000661979,NONE,0,0
2025-10-05T06:44:54.449297,515.39,INR,upi,6,6,1.2167360893539578,network_error,TRANSIENT,2,29,27,2,0.9468173615434876,824,423.5840495810831,2,1,0.5,458.9872288245008,NONE,0,0
2026-05-15T03:56:00.015519,3534.16,INR,upi,3,4,2.593654747475539,timeout,TRANSIENT,0,0,0,0,0.7484373787781274,29,1362.6177514335225,0,0,0.0,,NONE,0,0
2026-07-04T22:36:05.992752,429.07,INR,card,22,5,0.8513514102279361,unknown,NON_PAYMENT,1,31,21,10,0.6802759035412579,419,503.9869492729485,1,0,0.0,477.502014692169,NONE,0,0
2026-06-24T22:40:50.149272,2623.99,INR,upi,22,2,4.062980071839792,mandate_failed,MANDATE_ISSUE,0,36,26,10,0.73134144685792,946,645.8289121786927,0,0,0.0,,NONE,0,0
2025-10-08T02:16:09.674545,1923.3,INR,card,2,2,10.303957930605808,none,ABANDONMENT,4,21,18,3,0.8913545529424552,922,186.65642978677437,4,2,0.5,195.73606472724458,NONE,0,0
2025-10-10T07:29:07.429670,209.09,INR,wallet,7,4,0.07391979022008145,network_error,TRANSIENT,0,12,10,2,0.883090041686121,390,2828.6065122408513,0,0,0.0,,NONE,0,0
2026-03-19T06:58:08.697424,702.49,INR,upi,6,3,0.8327085182389451,timeout,TRANSIENT,0,2,1,1,0.9332829644854845,544,843.6205282079521,0,0,0.0,,NONE,0,0
2026-01-31T22:58:39.065181,2987.08,INR,netbanking,22,5,26.11344867472216,invalid_card,HARD_DECLINE,0,1,0,1,0.7331566855058819,848,114.38856802133131,0,0,0.0,,ACTIVE,0,0
2026-06-04T08:58:02.742366,1552.0,INR,card,8,3,3.4596004173756083,mandate_failed,MANDATE_ISSUE,1,70,59,11,0.8430346374591302,473,448.60672122860933,1,0,0.0,488.4093043947965,PAST_DUE,2,0
2026-08-13T03:14:45.608362,484.95,INR,upi,3,3,0.5713761489083085,network_error,TRANSIENT,1,93,69,24,0.7479885484223785,498,848.74036294053,1,0,0.0,698.4709759793046,PAST_DUE,3,0
2026-05-22T18:33:38.528545,2385.89,INR,upi,18,4,1.8512583671396623,insufficient_funds,HARD_DECLINE,7,24,15,9,0.6252791800972037,88,1288.7936348324977,7,3,0.42857142857142855,465.4275650146987,NONE,0,0
2026-06-15T03:18:22.671858,767.47,INR,upi,3,0,0.6319061122460405,auth_failure,MANDATE_ISSUE,1,38,30,8,0.8125003025208607,409,1214.5316924884817,1,0,0.0,697.5756689588012,NONE,0,0
2025-10-03T20:38:40.902589,469.96,INR,upi,20,4,0.24178773493866004,none,ABANDONMENT,0,44,34,10,0.7768839491041609,451,1943.6883352219074,0,0,0.0,,NONE,0,0
2026-02-01T05:27:57.559733,216.74,INR,card,5,6,0.05350143817017155,invalid_card,HARD_DECLINE,1,89,56,33,0.6365986907873221,391,4051.106052712397,1,0,0.0,619.5679468866781,NONE,0,0
2026-03-18T12:02:13.604747,962.4,INR,upi,12,2,1.5053698387731191,timeout,TRANSIENT,4,35,26,9,0.7438520944466254,411,639.311334139894,4,0,0.0,581.0737774830817,NONE,0,0
